,previousYield,organicCarbon,pH,phosphorus,cu,fe,potassium,boron,zn,sulphur,electricalConductivity,nitrogen,cropNameCommon_chilli (irrigated),cropNameCommon_chilli (rainfed),cropNameCommon_foxtail millet,cropNameCommon_green gram,cropNameCommon_groundnut  (rainfed),cropNameCommon_sunflower (irrigated),cropNameCommon_sunflower (rainfed),previousCropName_chilli (rainfed),previousCropName_coriander,previousCropName_cotton,previousCropName_foxtail millet,previousCropName_green gram,previousCropName_groundnut (irrigated),previousCropName_maize,previousCropName_sorghum (irrigated),previousCropName_sorghum/jowar (irrigated),previousCropName_sunflower (irrigated),previousCropName_sunflower (rainfed),previousCropName_tomato,targetYield
871,0,0.6780623174294059,7.014015594541911,35.645160662122684,0.2565920155793573,5.950671859785784,204.31877312560857,0.2505842259006816,0.4592015579357352,11.662005842259006,0.3625900681596885,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19521.436873042603
873,0,0.76,8.05,51.7,0.34,8.25,296.0,0.33,0.2,5.8,0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19428.002597919258
874,0,0.61,8.08,25.8,0.21,4.54,226.0,0.22,0.8,10.0,0.47,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16457.99611105158
876,0,0.73,8.19,31.5,0.11,3.09,224.0,0.22,0.77,2.8,0.42,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19560.068971085653
877,0,0.87,5.76,59.7,0.25,10.69,128.0,0.33,0.35,19.8,0.05,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19192.933597414976
878,0,0.64,6.11,16.2,0.4,1.22,233.0,0.28,0.21,19.0,0.39,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20896.51289115424
879,0,0.54,6.13,53.0,0.13,8.31,249.0,0.22,0.64,13.8,0.3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15718.92229243845
880,0,0.6900000000000001,6.18,38.3,0.26,6.16,63.0,0.33,0.79,14.5,0.31,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14346.41240852091
881,0,0.86,7.05,13.5,0.32,9.82,171.0,0.33,0.65,12.7,0.3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16036.822175624615
882,0,0.52,7.08,28.1,0.19,5.89,103.0,0.33,0.36,5.9,0.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8961.651634760607
883,0,0.87,7.09,38.1,0.29,4.51,339.0,0.17,0.74,5.7,0.43,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15475.706701359242
884,0,0.87,7.11,28.8,0.31,1.93,209.0,0.28,0.38,14.5,0.3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24666.216158958276
885,0,0.74,7.15,43.6,0.11,5.36,284.0,0.28,0.42,19.9,0.45,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20359.21029660454
887,0,0.49,8.04,18.1,0.32,3.62,169.0,0.17,0.39,7.6,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22280.0563715434
888,0,0.58,8.06,38.2,0.23,2.05,194.0,0.17,0.53,14.9,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15024.892352759998
889,0,0.73,8.09,16.2,0.26,6.66,304.0,0.33,0.8,15.7,0.47,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13382.210477675688
890,0,0.47,8.12,25.4,0.16,7.38,304.0,0.28,0.32,6.6,0.42,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14449.172163714336
892,0,0.67,6.0,54.0,0.12,10.05,225.0,0.17,0.61,13.5,0.41,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15477.707341410549
893,0,0.51,6.02,46.5,0.35,10.52,245.0,0.17,0.24,9.7,0.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12459.177137900795
894,0,0.81,6.08,45.5,0.11,5.01,306.0,0.28,0.34,15.4,0.35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16655.17317060151
895,0,0.73,6.13,48.4,0.25,3.77,308.0,0.17,0.79,13.0,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20199.756810917974
896,0,0.63,6.16,13.4,0.11,4.27,157.0,0.17,0.43,15.4,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18417.907996816444
897,0,0.68,7.03,24.4,0.26,10.7,72.0,0.28,0.47,17.1,0.34,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15892.792835890248
898,0,0.55,7.04,42.5,0.33,3.69,310.0,0.17,0.33,12.7,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19191.95433826655
899,0,0.48,7.05,51.9,0.28,10.5,292.0,0.22,0.29,14.7,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16660.3936795867
900,0,0.65,7.08,31.0,0.13,8.11,269.0,0.22,0.59,11.5,0.45,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15561.08828313853
902,0,0.59,7.14,39.5,0.29,3.93,278.0,0.17,0.27,6.6,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12651.437397295856
903,0,0.77,7.18,28.6,0.39,2.91,174.0,0.33,0.5700000000000001,19.9,0.39,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12373.315433997395
904,0,0.78,7.19,45.7,0.23,7.19,106.0,0.28,0.18,10.9,0.3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23286.44928557459
905,0,0.58,8.06,12.6,0.15,2.21,261.0,0.17,0.76,20.5,0.31,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23201.109567808984
906,0,0.89,8.14,21.2,0.18,3.76,84.0,0.33,0.21,6.2,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885.065655683975
908,0,0.62,6.01,31.6,0.16,7.98,194.0,0.28,0.43,19.5,0.36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16467.72333403938
909,0,0.8200000000000001,6.04,41.0,0.33,2.79,256.0,0.28,0.34,16.2,0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12691.260847782334
910,0,0.6000000000000001,6.08,26.9,0.17,6.46,206.0,0.33,0.52,3.3,0.45,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19312.08774894376
911,0,0.81,6.1,27.4,0.16,2.12,87.0,0.33,0.41,5.3,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14911.400979988799
912,0,0.71,6.14,40.6,0.12,4.77,223.0,0.33,0.51,6.3,0.33,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25217.93495440245
913,0,0.56,6.14,16.3,0.21,8.87,138.0,0.22,0.14,3.4,0.36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18847.365030337773
914,0,0.53,6.16,53.4,0.38,4.03,203.0,0.17,0.2,9.2,0.38,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17332.61150872946
915,0,0.79,7.01,47.6,0.19,5.7,244.0,0.33,0.52,7.5,0.41,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17830.943737547008
916,0,0.6780623174294059,7.014015594541911,35.645160662122684,0.2565920155793573,5.950671859785784,204.31877312560857,0.2505842259006816,0.4592015579357352,11.662005842259006,0.3625900681596885,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19521.436873042603
917,0,0.53,7.05,27.7,0.34,9.99,91.0,0.17,0.76,5.3,0.43,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13834.11444358514
918,0,0.62,7.06,38.3,0.3,8.56,261.0,0.28,0.28,14.6,0.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10020.295102014215
919,0,0.77,7.08,37.6,0.27,4.02,249.0,0.17,0.14,10.1,0.35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20761.168693276697
921,0,0.68,7.12,17.8,0.35,1.34,175.0,0.28,0.38,14.3,0.31,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20024.017527248994
922,0,0.45,7.16,48.3,0.11,6.85,207.0,0.17,0.6000000000000001,12.3,0.39,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16719.809607931595
925,0,0.85,8.07,41.0,0.14,7.02,64.0,0.17,0.22,9.4,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7554.102417280864
927,0,0.67,8.13,44.1,0.37,5.06,95.0,0.28,0.5,9.6,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13597.738711633687
928,0,0.66,8.14,13.3,0.13,9.1,154.0,0.17,0.17,11.8,0.47,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21644.657354270472
929,0,0.8300000000000001,8.18,21.6,0.31,9.96,181.0,0.22,0.42,16.3,0.41,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14521.13123275548
934,0,0.53,6.19,55.8,0.16,8.05,188.0,0.17,0.17,18.6,0.34,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20052.990598220094
935,0,0.53,7.05,16.1,0.12,8.95,290.0,0.33,0.76,14.6,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13496.427556936069
936,0,0.63,7.1,57.5,0.19,8.73,221.0,0.17,0.56,20.7,0.47,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13302.55468296972
937,0,0.67,7.13,24.2,0.27,6.09,241.0,0.22,0.19,13.8,0.41,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19640.609907331593
938,0,0.6000000000000001,7.15,50.7,0.17,1.83,261.0,0.33,0.8,14.4,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17708.23732218802
939,0,0.6000000000000001,7.17,44.8,0.12,3.66,187.0,0.33,0.25,10.4,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20556.869717572983
940,0,0.52,8.03,49.0,0.18,2.8,81.0,0.33,0.21,9.2,0.42,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15826.528343226484
941,0,0.85,8.12,27.5,0.4,3.74,218.0,0.33,0.51,13.0,0.43,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19968.386170081547
942,0,0.87,8.14,53.3,0.38,9.02,172.0,0.17,0.63,4.3,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19306.20118643367
943,0,0.76,8.18,44.1,0.31,8.49,281.0,0.28,0.6900000000000001,8.4,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14919.808329204421
944,0,0.68,8.2,56.4,0.3,7.24,163.0,0.17,0.32,2.8,0.43,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14279.842580304974
945,0,0.71,6.04,53.8,0.15,1.93,191.0,0.28,0.27,10.2,0.44,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20721.06683149768
946,0,0.45,6.09,24.4,0.36,2.35,204.0,0.22,0.66,5.0,0.47,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16065.187561360824
947,0,0.64,6.18,54.0,0.39,1.36,249.0,0.28,0.14,6.2,0.34,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18187.08740571747
948,0,0.46,6.19,56.7,0.34,2.53,347.0,0.28,0.49,7.0,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14194.98625813964
949,0,0.64,7.01,43.0,0.17,9.73,334.0,0.28,0.44,18.1,0.47,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8492.188572730696
950,0,0.66,7.02,13.4,0.34,7.1,69.0,0.33,0.7000000000000001,18.0,0.48,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12605.20270932428
951,0,0.62,7.04,33.9,0.33,1.66,270.0,0.33,0.55,19.9,0.43,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18775.541371001465
952,0,0.67,7.13,11.8,0.29,2.23,274.0,0.17,0.5,14.2,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15190.819738796215
953,0,0.53,8.02,28.3,0.37,3.24,183.0,0.33,0.62,11.5,0.33,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24327.132291817106
954,0,0.76,8.04,20.9,0.39,4.05,246.0,0.17,0.19,14.4,0.36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19744.343615972935
955,0,0.77,8.09,38.4,0.31,10.59,122.0,0.22,0.76,13.4,0.42,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14031.699852095502
956,0,0.46,8.1,22.5,0.39,1.41,172.0,0.33,0.63,10.9,0.32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25685.06456583994
957,0,0.51,8.13,19.7,0.18,5.94,207.0,0.33,0.6900000000000001,2.2,0.33,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23959.67963152346
958,0,0.48,8.16,41.5,0.31,3.46,63.0,0.33,0.58,9.5,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14926.997751087734
959,0,0.65,8.18,59.8,0.25,7.19,254.0,0.17,0.34,18.1,0.42,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16074.111995323641
960,0,0.6780623174294059,7.014015594541911,35.645160662122684,0.2565920155793573,5.950671859785784,204.31877312560857,0.2505842259006816,0.4592015579357352,11.662005842259006,0.3625900681596885,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19521.436873042603
961,0,0.7000000000000001,6.1,37.7,0.23,6.66,225.0,0.22,0.33,8.0,0.44,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19247.057805349134
962,0,0.74,6.12,43.9,0.23,7.54,106.0,0.33,0.54,7.2,0.35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12847.0921562773
963,0,0.45,6.13,59.9,0.3,2.32,258.0,0.22,0.54,11.8,0.37,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13871.349110678315
964,0,0.78,6.16,22.2,0.12,6.76,61.0,0.17,0.44,4.9,0.33,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22025.439088784406
965,0,0.49,6.19,56.1,0.24,10.54,229.0,0.17,0.79,3.6,0.39,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20731.259829426916
966,0,0.8,7.02,48.2,0.11,2.41,321.0,0.22,0.56,13.7,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.503603464014
967,0,0.81,7.12,39.5,0.31,9.5,185.0,0.22,0.28,18.9,0.45,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15946.222540786586
968,0,0.62,7.13,52.0,0.18,10.95,233.0,0.33,0.22,14.8,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17782.782583673816
969,0,0.64,7.18,39.7,0.15,3.23,324.0,0.17,0.12,11.6,0.32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22529.68359842114
970,0,0.79,8.02,54.0,0.25,7.38,163.0,0.22,0.19,14.6,0.34,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20526.119941252255
971,0,0.63,8.04,22.1,0.41,5.5,142.0,0.33,0.47,7.8,0.32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28030.034305480047
972,0,0.79,8.07,37.9,0.15,4.44,124.0,0.33,0.59,14.8,0.34,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11074.892294577581
973,0,0.49,8.13,46.5,0.32,5.84,340.0,0.22,0.78,13.5,0.49,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14596.704328053549
974,0,0.59,8.17,57.7,0.21,3.49,249.0,0.22,0.34,9.0,0.34,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16005.492452038505
975,0,0.86,6.66,46.4,0.32,3.05,185.0,0.17,0.34,2.1,0.14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25368.856450270207
976,0,0.7000000000000001,6.07,23.1,0.13,9.99,286.0,0.17,0.68,9.0,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15951.43819679453
977,0,0.85,6.13,52.0,0.23,1.38,219.0,0.22,0.7000000000000001,7.4,0.36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18492.47835565515
978,0,0.62,6.17,52.2,0.27,3.66,68.0,0.17,0.38,20.3,0.32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20009.871776481734
979,0,0.68,7.04,25.1,0.26,2.5700000000000003,311.0,0.17,0.25,2.6,0.39,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19256.6174047622
980,0,0.9,7.08,54.4,0.15,1.3,302.0,0.33,0.58,14.1,0.32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18726.028377331015
981,0,0.6900000000000001,7.1,24.1,0.36,5.11,68.0,0.28,0.54,19.0,0.37,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10841.613189407906
982,0,0.49,7.12,55.4,0.36,5.12,286.0,0.22,0.42,14.8,0.48,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20862.659092883838
983,0,0.76,7.12,45.6,0.16,6.5,175.0,0.33,0.51,2.3,0.37,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19775.245294315493
984,0,0.6780623174294059,7.014015594541911,35.645160662122684,0.2565920155793573,5.950671859785784,204.31877312560857,0.2505842259006816,0.4592015579357352,11.662005842259006,0.3625900681596885,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19521.436873042603
985,0,0.55,8.0,55.1,0.17,8.71,130.0,0.28,0.16,18.5,0.47,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17097.190659471456
986,0,0.68,8.06,57.6,0.36,6.69,111.0,0.28,0.22,13.8,0.37,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14695.972971006506
987,0,0.55,8.09,22.1,0.38,9.45,316.0,0.22,0.51,2.8,0.32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18117.786926082586
