,previousYield,organicCarbon,pH,phosphorus,cu,fe,potassium,targetYield,boron,zn,sulphur,electricalConductivity,nitrogen,cropNameCommon_chilli (irrigated),cropNameCommon_chilli (rainfed),cropNameCommon_foxtail millet,cropNameCommon_green gram,cropNameCommon_groundnut  (rainfed),cropNameCommon_sunflower (irrigated),cropNameCommon_sunflower (rainfed),previousCropName_chilli (rainfed),previousCropName_coriander,previousCropName_cotton,previousCropName_foxtail millet,previousCropName_green gram,previousCropName_groundnut (irrigated),previousCropName_maize,previousCropName_sorghum (irrigated),previousCropName_sorghum/jowar (irrigated),previousCropName_sunflower (irrigated),previousCropName_sunflower (rainfed),previousCropName_tomato
652,0,0.8200000000000001,8.17,35.1,0.18,5.49,156.0,0,0.22,0.67,7.4,0.6000000000000001,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0,0.77,8.11,57.1,0.14,6.07,77.0,0,0.33,0.12,10.4,0.37,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0,1.1,9.14,6.47,0.67,7.52,37.37,0,0.86,0.84,13.79,0.35000000000000003,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0,0.67,6.54,40.7,0.35000000000000003,7.88,191.0,0,0.33,0.4,14.7,0.4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0,0.8200000000000001,5.5,19.2,0.38,4.02,111.0,0,0.17,0.73,4.8,0.44,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0,0.47000000000000003,6.53,34.2,0.31,1.63,291.0,0,0.33,0.64,18.0,0.22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0,0.6000000000000001,7.3,10.3,0.39,10.5,215.0,0,0.33,0.11,10.9,0.41000000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0,0.49,7.35,28.6,0.32,2.4,291.0,0,0.33,0.58,4.2,0.15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0,0.48,7.28,28.4,0.19,8.21,290.0,0,0.33,0.8,12.8,0.28,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0,0.58,8.11,27.9,0.16,9.65,253.0,0,0.17,0.15,4.3,0.67,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0,0.79,8.28,23.0,0.13,8.8,90.0,0,0.28,0.48,18.8,0.29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0,0.6900000000000001,7.1,26.9,0.2,10.76,286.0,0,0.33,0.16,17.8,0.16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0,0.49,8.85,36.5,0.37,6.48,223.0,0,0.33,0.11,19.6,0.37,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0,0.76,6.2,22.1,0.17,6.49,266.0,0,0.33,0.52,5.3,0.04,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0,0.77,8.43,41.3,0.17,6.5600000000000005,252.0,0,0.33,0.16,18.1,0.24,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0,0.8200000000000001,7.4,18.9,0.26,10.09,121.0,0,0.17,0.52,20.8,0.53,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0,0.86,9.38,21.0,0.12,4.23,88.0,0,0.33,0.48,8.0,0.5700000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0,0.55,7.82,25.3,0.25,9.93,168.0,0,0.28,0.14,11.2,0.6000000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0,0.85,5.7,55.4,0.14,10.99,121.0,0,0.17,0.7000000000000001,19.2,0.49,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0,0.55,6.68,35.6,0.26,6.53,213.0,0,0.17,0.47000000000000003,12.9,0.12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0,0.5,6.74,60.6,0.28,10.26,321.0,0,0.28,0.54,7.1,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0,0.61,5.8,37.7,0.39,4.66,307.0,0,0.33,0.64,17.2,0.42,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0,0.53,7.8,52.7,0.13,5.92,164.0,0,0.33,0.62,19.1,0.75,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0,0.81,8.33,26.2,0.14,9.46,139.0,0,0.28,0.28,6.8,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0,0.64,6.57,16.6,0.30000000000000004,8.59,295.0,0,0.28,0.28,14.4,0.41000000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0,0.85,7.96,31.0,0.29,5.05,197.0,0,0.33,0.24,11.4,0.27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0,0.89,6.9,60.0,0.34,6.19,156.0,0,0.33,0.61,13.9,0.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0,0.9,7.24,35.8,0.29,10.49,151.0,0,0.22,0.62,13.7,0.04,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0,0.87,6.5600000000000005,20.4,0.16,10.81,144.0,0,0.33,0.6900000000000001,18.9,0.29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,0,0.6900000000000001,6.68,29.3,0.28,5.55,289.0,0,0.22,0.56,6.8,0.18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
682,0,0.66,7.52,58.0,0.23,6.85,259.0,0,0.33,0.4,16.2,0.36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0,0.63,7.0,38.2,0.11,8.35,319.0,0,0.22,0.1,6.6,0.09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,0,0.75,8.51,28.5,0.17,4.55,351.0,0,0.33,0.77,7.8,0.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685,0,0.51,6.57,21.4,0.4,5.6,304.0,0,0.22,0.12,10.0,0.31,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0,0.51,6.51,39.2,0.22,6.02,141.0,0,0.22,0.58,14.8,0.27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0,0.64,7.3,24.3,0.27,9.76,192.0,0,0.17,0.16,12.2,0.47000000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0,0.58,7.65,51.2,0.12,10.47,245.0,0,0.28,0.7000000000000001,20.4,0.31,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0,0.61,6.03,35.3,0.27,2.08,206.0,0,0.22,0.36,6.6,0.03,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0,0.6780623174294059,7.0140155945419105,35.645160662122684,0.25659201557935735,5.950671859785784,204.31877312560857,0,0.25058422590068163,0.4592015579357352,11.662005842259006,0.3625900681596885,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0,0.84,6.95,34.5,0.38,3.83,221.0,0,0.28,0.13,15.8,0.11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0,0.8300000000000001,8.25,35.7,0.17,2.22,341.0,0,0.33,0.74,11.1,0.76,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0,0.54,5.8,26.8,0.17,4.19,166.0,0,0.22,0.38,9.7,0.13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0,0.6780623174294059,7.0140155945419105,35.645160662122684,0.25659201557935735,5.950671859785784,204.31877312560857,0,0.25058422590068163,0.4592015579357352,11.662005842259006,0.3625900681596885,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0,0.71,5.38,43.7,0.13,6.53,240.0,0,0.17,0.44,3.9,0.05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
696,0,0.86,5.7,24.1,0.26,4.24,201.0,0,0.17,0.2,8.4,0.41000000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0,0.76,7.42,23.1,0.35000000000000003,10.57,162.0,0,0.28,0.61,16.5,0.12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0,0.86,7.23,27.8,0.37,3.44,178.0,0,0.17,0.56,12.9,0.13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0,0.51,7.6,15.5,0.2,1.44,72.0,0,0.28,0.42,2.1,0.21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0,0.58,7.94,51.5,0.21,4.46,320.0,0,0.28,0.26,4.2,0.21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0,0.63,8.4,17.3,0.26,9.4,238.0,0,0.22,0.48,4.4,0.27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0,0.58,7.92,12.6,0.35000000000000003,5.22,177.0,0,0.22,0.73,5.6,0.18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
703,0,0.77,7.22,25.0,0.28,4.77,169.0,0,0.22,0.52,14.3,0.33,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,0,0.52,6.67,22.7,0.4,7.04,141.0,0,0.33,0.77,14.8,0.37,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0,0.66,7.76,25.1,0.25,1.02,345.0,0,0.17,0.64,14.1,0.39,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,0,0.53,7.04,14.0,0.14,3.8,246.0,0,0.33,0.24,15.0,0.45,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0,0.8,5.43,48.9,0.26,4.17,319.0,0,0.22,0.71,11.1,0.12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,0,0.53,7.6,28.1,0.19,3.29,289.0,0,0.22,0.24,17.8,0.44,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
709,0,0.63,7.1,10.3,0.35000000000000003,8.69,81.0,0,0.17,0.76,11.9,0.44,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0,0.8200000000000001,7.4,56.1,0.25,1.45,147.0,0,0.22,0.62,6.1,0.33,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,0,0.6900000000000001,7.59,48.3,0.2,6.77,318.0,25000,0.28,0.41000000000000003,4.3,0.12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,0,0.49,6.57,28.6,0.13,2.84,139.0,0,0.17,0.39,6.0,0.42,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0,0.76,7.1,17.1,0.26,1.56,303.0,30000,0.17,0.17,18.5,0.47000000000000003,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,0,0.7000000000000001,8.4,25.3,0.32,1.4100000000000001,224.0,30000,0.28,0.46,15.6,0.18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,0,0.76,6.52,34.2,0.2,1.54,190.0,0,0.22,0.25,10.2,0.1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,0,0.7000000000000001,7.4,18.3,0.21,2.05,314.0,0,0.17,0.22,14.5,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,16000,0.6900000000000001,7.1,49.7,0.2,5.28,184.0,25000,0.33,0.74,10.7,0.45,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,16500,0.9,6.54,25.9,0.12,6.09,127.0,26000,0.17,0.38,15.6,0.49,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0,0.89,7.14,45.4,0.19,9.16,220.0,0,0.17,0.13,10.9,0.23,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0,0.6780623174294059,7.0140155945419105,35.645160662122684,0.25659201557935735,5.950671859785784,204.31877312560857,0,0.25058422590068163,0.4592015579357352,11.662005842259006,0.3625900681596885,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0,0.5,5.6,25.7,0.24,4.5600000000000005,201.0,0,0.22,0.81,3.2,0.15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,0,0.5700000000000001,5.2,43.9,0.22,4.1,256.0,0,0.22,0.29,15.1,0.27,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,0,0.65,5.47,11.9,0.28,7.22,252.0,28502,0.17,0.4,2.1,0.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0,0.5700000000000001,5.8,58.1,0.38,7.42,339.0,28000,0.22,0.35000000000000003,9.0,0.37,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,0,0.5700000000000001,6.7,38.7,0.31,8.08,303.0,0,0.17,0.6000000000000001,14.5,0.46,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0,0.45,6.51,22.5,0.39,4.66,224.0,0,0.22,0.35000000000000003,6.4,0.11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,0,0.8300000000000001,7.4,43.6,0.37,2.04,274.0,0,0.22,0.39,11.8,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,0,0.6000000000000001,7.2,61.0,0.41000000000000003,1.87,103.0,0,0.28,0.43,10.6,0.42,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,0,0.71,7.28,58.9,0.18,3.02,94.0,0,0.22,0.68,8.9,0.2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,0,0.6780623174294059,7.0140155945419105,35.645160662122684,0.25659201557935735,5.950671859785784,204.31877312560857,0,0.25058422590068163,0.4592015579357352,11.662005842259006,0.3625900681596885,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
731,0,0.64,7.59,26.4,0.31,4.33,242.0,0,0.17,0.5700000000000001,20.6,0.26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,0,0.9,6.3,29.3,0.23,5.53,336.0,0,0.22,0.14,8.2,0.28,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0,0.9,8.55,45.6,0.22,8.11,174.0,0,0.28,0.74,4.0,0.17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,0,0.6900000000000001,6.51,25.7,0.30000000000000004,4.99,63.0,0,0.33,0.55,17.3,0.39,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,0,0.59,6.9,24.2,0.14,1.16,74.0,0,0.28,0.76,19.0,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0,0.63,6.6,36.7,0.18,8.31,273.0,0,0.17,0.11,19.3,0.28,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0,0.76,7.0,43.3,0.19,8.04,171.0,0,0.22,0.15,17.7,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0,0.5,5.1,32.9,0.38,2.62,68.0,0,0.33,0.13,4.6,0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,0,0.75,8.7,28.3,0.26,6.6,181.0,0,0.17,0.32,4.4,0.26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,0,0.85,5.4,35.8,0.14,9.62,88.0,0,0.33,0.6000000000000001,2.8,0.36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0,0.45,8.55,35.5,0.11,2.15,66.0,0,0.22,0.53,20.7,0.18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0,0.76,7.14,44.3,0.22,10.83,252.0,0,0.22,0.44,4.6,0.22,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0,0.6000000000000001,7.08,53.7,0.1,4.8100000000000005,241.0,0,0.22,0.17,7.8,0.21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0,0.54,5.2,16.0,0.26,7.06,174.0,0,0.22,0.32,17.2,0.34,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0,0.5,7.73,40.3,0.36,8.37,187.0,0,0.17,0.62,16.8,0.12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0,0.46,8.26,54.1,0.17,5.67,63.0,0,0.28,0.45,10.2,0.21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,0.6780623174294059,7.0140155945419105,35.645160662122684,0.25659201557935735,5.950671859785784,204.31877312560857,0,0.25058422590068163,0.4592015579357352,11.662005842259006,0.3625900681596885,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0,0.67,6.48,14.4,0.22,10.76,130.0,0,0.28,0.14,16.3,0.30000000000000004,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0,0.78,8.6,29.1,0.36,3.7,345.0,0,0.17,0.52,14.0,0.62,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0,0.87,7.4,16.1,0.24,5.28,186.0,0,0.22,0.51,18.0,0.16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0,0.48,7.7,54.1,0.4,6.69,143.0,0,0.17,0.43,7.4,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0,0.63,7.74,46.0,0.30000000000000004,6.98,275.0,0,0.28,0.77,7.3,0.30000000000000004,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0,0.8200000000000001,8.3,47.1,0.14,4.11,80.0,0,0.33,0.77,4.0,0.51,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0,0.56,7.5,36.2,0.28,10.31,228.0,0,0.17,0.47000000000000003,17.2,0.35000000000000003,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0,0.77,6.36,58.3,0.39,1.78,302.0,0,0.17,0.47000000000000003,12.7,0.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0,0.5700000000000001,7.0,51.6,0.29,1.51,338.0,0,0.28,0.49,15.4,0.33,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
